Composers,Composer last name,Famous violinists and pianists,Musical instrument,'Artist, conductor, orchestra, piece name mentioned',Genre,Piece type,completeness
Dismas Hataš ,Hataš ,,,,,,
Josef Matthias Hauer ,Matthias Hauer ,,,,,,
Moritz Hauptmann ,Hauptmann ,,,,,,
Siegmund von Hausegger ,von Hausegger ,,,,,,
William Haute  ,Haute  ,,,,,,
Patrick Hawes ,Hawes ,,,,,,
Joseph Haydn ,Haydn ,,,,,,
Michael Haydn ,Haydn ,,,,,,
Philip Hayes ,Hayes ,,,,,,
William Hayes ,Hayes ,,,,,,
Hayne van Ghizeghem ,van Ghizeghem ,,,,,,
Ronnie Hazlehurst ,Hazlehurst ,,,,,,
Hubert Klyne Headley ,Klyne Headley ,,,,,,
John Hebden ,Hebden ,,,,,,
Jake Heggie ,Heggie ,,,,,,
Johann David Heinichen ,David Heinichen ,,,,,,
Paavo Heininen ,Heininen ,,,,,,
Anthony Philip Heinrich ,Philip Heinrich ,,,,,,
Peter Arnold Heise ,Arnold Heise ,,,,,,
Walter Hekster ,Hekster ,,,,,,
Pieter Hellendaal ,Hellendaal ,,,,,,
Barbara Heller ,Heller ,,,,,,
Stephen Heller ,Heller ,,,,,,
Lupus Hellinck ,Hellinck ,,,,,,
Robert Helps ,Helps ,,,,,,
Victor Hely-Hutchinson ,Hely-Hutchinson ,,,,,,
Fletcher Henderson ,Henderson ,,,,,,
Moya Henderson ,Henderson ,,,,,,
Hans Henkemans ,Henkemans ,,,,,,
Fini Henriques ,Henriques ,,,,,,
'Henry VIII, King of England ','VIII, King of England ',,,,,,
Pierre Henry ,Henry ,,,,,,
Adolf von Henselt ,von Henselt ,,,,,,
Hans Werner Henze ,Werner Henze ,,,,,,
Victor Herbert ,Herbert ,,,,,,
Johann Andreas Herbst ,Andreas Herbst ,,,,,,
Ferdinand Hérold ,Hérold ,,,,,,
Bernard Herrmann ,Herrmann ,,,,,,
Philippe Hersant ,Hersant ,,,,,,
Michael Hersch ,Hersch ,,,,,,
William Herschel ,Herschel ,,,,,,
Johann Wilhelm Hertel ,Wilhelm Hertel ,,,,,,
Hervé  , ,,,,,,
Heinrich von Herzogenberg ,von Herzogenberg ,,,,,,
Hans-Joachim Hespos ,Hespos ,,,,,,
Ernst Hess ,Hess ,,,,,,
Nigel Hess ,Hess ,,,,,,
Kurt Hessenberg ,Hessenberg ,,,,,,
Jacques Hétu ,Hétu ,,,,,,
Richard Heuberger ,Heuberger ,,,,,,
James Hewitt ,Hewitt ,,,,,,
Juan Hidalgo ,Hidalgo ,,,,,,
Frigyes Hidas ,Hidas ,,,,,,
Hans Uwe Hielscher ,Uwe Hielscher ,,,,,,
Jennifer Higdon ,Higdon ,,,,,,
Hildegard of Bingen ,of Bingen ,,,,,,
Henry Hiles ,Hiles ,,,,,,
Alfred Hill ,Hill ,,,,,,
Edward Burlingame Hill ,Burlingame Hill ,,,,,,
Ferdinand Hiller ,Hiller ,,,,,,
Johann Adam Hiller ,Adam Hiller ,,,,,,
Lejaren Hiller ,Hiller ,,,,,,
Friedrich Heinrich Himmel ,Heinrich Himmel ,,,,,,
Paul Hindemith ,Hindemith ,,,,,,
Matthew Hindson ,Hindson ,,,,,,
Alistair Hinton ,Hinton ,,,,,,
Vladimír Hirsch ,Hirsch ,,,,,,
Joe Hisaishi ,Hisaishi ,,,,,,
Franz Hitz ,Hitz ,,,,,,
Emil Hlobil ,Hlobil ,,,,,,
Christopher Hobbs ,Hobbs ,,,,,,
Gilad Hochman ,Hochman ,,,,,,
Alun Hoddinott ,Hoddinott ,,,,,,
Léonard de Hodémont ,de Hodémont ,,,,,,
Andreas Hofer ,Hofer ,,,,,,
Paul Hofhaimer ,Hofhaimer ,,,,,,
Ernst Theodor Amadeus Hoffmann ,Theodor Amadeus Hoffmann ,,,,,,
Franz Anton Hoffmeister ,Anton Hoffmeister ,,,,,,
Romanus Hoffstetter ,Hoffstetter ,,,,,,
Leopold Hofmann ,Hofmann ,,,,,,
Lee Hoiby ,Hoiby ,,,,,,
Anthony Holborne ,Holborne ,,,,,,
Joseph Holbrooke ,Holbrooke ,,,,,,
Theodore Holland ,Holland ,,,,,,
Karl Höller ,Höller ,,,,,,
York Höller ,Höller ,,,,,,
Alan Holley ,Holley ,,,,,,
Heinz Holliger ,Holliger ,,,,,,
Robin Holloway ,Holloway ,,,,,,
Vagn Holmboe ,Holmboe ,,,,,,
Alfred Holmes ,Holmes ,,,,,,
Augusta Holmès ,Holmès ,,,,,,
Henry Holmes ,Holmes ,,,,,,
John Holmes ,Holmes ,,,,,,
William Henry Holmes ,Henry Holmes ,,,,,,
Gustav Holst ,Holst ,,,,,,
Simeon ten Holt ,ten Holt ,,,,,,
Simon Holt ,Holt ,,,,,,
Bo Holten ,Holten ,,,,,,
Ignaz Holzbauer ,Holzbauer ,,,,,,
Adriana Hölszky ,Hölszky ,,,,,,
Gottfried August Homilius ,August Homilius ,,,,,,
Sidney Homer ,Homer ,,,,,,
Arthur Honegger ,Honegger ,,,,,,
James Hook ,Hook ,,,,,,
Bill Hopkins ,Hopkins ,,,,,,
Hal Hopson ,Hopson ,,,,,,
James Horner ,Horner ,,,,,,
William Horwood ,Horwood ,,,,,,
Toshio Hosokawa ,Hosokawa ,,,,,,
Mansoor Hosseini ,Hosseini ,,,,,,
Hoste da Reggio  ,da Reggio  ,,,,,,
John Hothby  ,Hothby  ,,,,,,
Nicolas Hotman ,Hotman ,,,,,,
Jacques-Martin Hotteterre ,Hotteterre ,,,,,,
Stephen Hough ,Hough ,,,,,,
Joachim van den Hove ,van den Hove ,,,,,,
Alan Hovhaness ,Hovhaness ,,,,,,
Joseph E. Howard ,E. Howard ,,,,,,
Julia Ward Howe ,Ward Howe ,,,,,,
Herbert Howells ,Howells ,,,,,,
Leonid Hrabovsky ,Hrabovsky ,,,,,,
Huang Ruo ,Ruo ,,,,,,
Jenő Hubay ,Hubay ,,,,,,
Jean Hubeau ,Hubeau ,,,,,,
Hans Huber ,Huber ,,,,,,
Jiří Hudec ,Hudec ,,,,,,
Robert Hughes ,Hughes ,,,,,,
Johannes Alfred Hultman ,Alfred Hultman ,,,,,,
Tobias Hume ,Hume ,,,,,,
Pelham Humfrey ,Humfrey ,,,,,,
Bertold Hummel ,Hummel ,,,,,,
Ferdinand Hummel ,Hummel ,,,,,,
Franz Hummel ,Hummel ,,,,,,
Johann Nepomuk Hummel ,Nepomuk Hummel ,,,,,,
Joseph Friedrich Hummel ,Friedrich Hummel ,,,,,,
Engelbert Humperdinck ,Humperdinck ,,,,,,
Richard Hundley ,Hundley ,,,,,,
Jean Huré ,Huré ,,,,,,
Conrad Friedrich Hurlebusch ,Friedrich Hurlebusch ,,,,,,
William Hurlstone ,Hurlstone ,,,,,,
Lukas Hurník ,Hurník ,,,,,,
Karel Husa ,Husa ,,,,,,
Henry Holden Huss ,Holden Huss ,,,,,,
Jenő Huszka ,Huszka ,,,,,,
Anselm Hüttenbrenner ,Hüttenbrenner ,,,,,,
Albert Huybrechts ,Huybrechts ,,,,,,
Constantijn Huygens ,Huygens ,,,,,,
Ketil Hvoslef ,Hvoslef ,,,,,,
Jason Kao Hwang ,Kao Hwang ,,,,,,
Richard Hygons ,Hygons ,,,,,,
Tyzen Hsiao ,Hsiao ,,,,,,
Jacques Ibert ,Ibert ,,,,,,
Akira Ifukube ,Ifukube ,,,,,,
Ilayaraaja ,,,,,,,
Márton Illés ,Illés ,,,,,,
Andrew Imbrie ,Imbrie ,,,,,,
'Sigismondo d''India ','d''India ',,,,,,
'Vincent d''Indy ','d''Indy ',,,,,,
'Marc''Antonio Ingegneri ',Ingegneri ,,,,,,
Mikhail Ippolitov-Ivanov ,Ippolitov-Ivanov ,,,,,,
John Ireland ,Ireland ,,,,,,
Juan Francés de Iribarren ,Francés de Iribarren ,,,,,,
Miguel de Irízar ,de Irízar ,,,,,,
Heinrich Isaac ,Isaac ,,,,,,
Sigurd Islandsmoen ,Islandsmoen ,,,,,,
Nicolas Isouard ,Isouard ,,,,,,
Jānis Ivanovs ,Ivanovs ,,,,,,
Volodymyr Ivasiuk ,Ivasiuk ,,,,,,
Charles Ives ,Ives ,,,,,,
Simon Ives ,Ives ,,,,,,
Jean Eichelberger Ivey ,Eichelberger Ivey ,,,,,,
Steve Jablonsky ,Jablonsky ,,,,,,
Francis Jackson ,Jackson ,,,,,,
Tony Jackson ,Jackson ,,,,,,
William Jackson ,Jackson ,,,,,,
Gordon Jacob ,Jacob ,,,,,,
Frederick Jacobi ,Jacobi ,,,,,,
Victor Jacobi  ,Jacobi  ,,,,,,
Jens Bjerre Jacobsen ,Bjerre Jacobsen ,,,,,,
Jacquet de Mantua  ,de Mantua  ,,,,,,
Salomon Jadassohn ,Jadassohn ,,,,,,
Hyacinthe Jadin ,Jadin ,,,,,,
Louis-Emmanuel Jadin ,Jadin ,,,,,,
Alfred Jaëll ,Jaëll ,,,,,,
Stephen Jaffe ,Jaffe ,,,,,,
Edward Jakobowski ,Jakobowski ,,,,,,
Prenkë Jakova ,Jakova ,,,,,,
Philip James ,James ,,,,,,
Jan z Lublina ,z Lublina ,,,,,,
Leoš Janáček ,Janáček ,,,,,,
Clément Janequin ,Janequin ,,,,,,
Johann Gottlieb Janitsch ,Gottlieb Janitsch ,,,,,,
Leopold Jansa ,Jansa ,,,,,,
Guus Janssen ,Janssen ,,,,,,
Peter Janssens ,Janssens ,,,,,,
Antonius Janue ,Janue ,,,,,,
Jean Japart ,Japart ,,,,,,
Armas Järnefelt ,Järnefelt ,,,,,,
Georg Jarno ,Jarno ,,,,,,
Ivan Mane Jarnović  ,Mane Jarnović  ,,,,,,
Jean Michel Jarre ,Michel Jarre ,,,,,,
Maurice Jarre ,Jarre ,,,,,,
Michael Jarrell ,Jarrell ,,,,,,
Adam Jarzębski ,Jarzębski ,,,,,,
Maurice Jaubert ,Jaubert ,,,,,,
Harris Jayaraj ,Jayaraj ,,,,,,
Johannes Jeep ,Jeep ,,,,,,
George Jeffreys ,Jeffreys ,,,,,,
Sándor Jemnitz ,Jemnitz ,,,,,,
Ronald Jenkees,Jenkees,,,,,,
John Jenkins ,Jenkins ,,,,,,
Karl Jenkins ,Jenkins ,,,,,,
Davorin Jenko ,Jenko ,,,,,,
Thomas Jennefelt ,Jennefelt ,,,,,,
Gustav Jenner ,Jenner ,,,,,,
Leon Jessel ,Jessel ,,,,,,
Willem Jeths ,Jeths ,,,,,,
Maistre Jhan ,Jhan ,,,,,,
František Jiránek ,Jiránek ,,,,,,
Joseph Joachim ,Joachim ,,,,,,
João IV  ,IV  ,,,,,,
Antônio Carlos Jobim ,Carlos Jobim ,,,,,,
Gunnar Johansen ,Johansen ,,,,,,
Alan John ,John ,,,,,,
David C. Johnson ,C. Johnson ,,,,,,
David Earle Johnson ,Earle Johnson ,,,,,,
David N. Johnson ,N. Johnson ,,,,,,
John Johnson ,Johnson ,,,,,,
Laurie Johnson ,Johnson ,,,,,,
Robert Johnson ,Johnson ,,,,,,
Tom Johnson ,Johnson ,,,,,,
Ben Johnston ,Johnston ,,,,,,
Betsy Jolas ,Jolas ,,,,,,
André Jolivet ,Jolivet ,,,,,,
Niccolò Jommelli ,Jommelli ,,,,,,
Jens Joneleit ,Joneleit ,,,,,,
Daniel Jones ,Jones ,,,,,,
Edwin Arthur Jones ,Arthur Jones ,,,,,,
Richard Jones ,Jones ,,,,,,
Robert Jones ,Jones ,,,,,,
Ron Jones ,Jones ,,,,,,
Samuel Jones ,Jones ,,,,,,
Joseph Jongen ,Jongen ,,,,,,
Scott Joplin ,Joplin ,,,,,,
Mihail Jora ,Jora ,,,,,,
Victoria Jordanova ,Jordanova ,,,,,,
Jens Josef ,Josef ,,,,,,
Bradley Joseph ,Joseph ,,,,,,
Wilfred Josephs ,Josephs ,,,,,,
Josquin des Prez ,des Prez ,,,,,,
John Joubert ,Joubert ,,,,,,
Gilles Joye ,Joye ,,,,,,
Hans Judenkünig  ,Judenkünig  ,,,,,,
Gilles Jullien ,Jullien ,,,,,,
Louis Antoine Jullien ,Antoine Jullien ,,,,,,
Junkie XL ,XL ,,,,,,
Paul Juon ,Juon ,,,,,,
Dmitri Kabalevsky ,Kabalevsky ,,,,,,
Miloslav Kabeláč ,Kabeláč ,,,,,,
Jeronimas Kačinskas ,Kačinskas ,,,,,,
Mauricio Kagel ,Kagel ,,,,,,
Wilhelm Kaiser-Lindemann  ,Kaiser-Lindemann  ,,,,,,
Yuki Kajiura ,Kajiura ,,,,,,
Vasily Kalinnikov ,Kalinnikov ,,,,,,
Johannes Kalitzke ,Kalitzke ,,,,,,
Jan Kalivoda  ,Kalivoda  ,,,,,,
Friedrich Kalkbrenner ,Kalkbrenner ,,,,,,
Emmerich Kálmán ,Kálmán ,,,,,,
Manolis Kalomiris ,Kalomiris ,,,,,,
Antonín Kammel ,Kammel ,,,,,,
Shigeru Kan-no ,Kan-no ,,,,,,
Giya Kancheli ,Kancheli ,,,,,,
John Kander ,Kander ,,,,,,
Yoko Kanno ,Kanno ,,,,,,
Božidar Kantušer ,Kantušer ,,,,,,
Artur Kapp ,Kapp ,,,,,,
Eugen Kapp ,Kapp ,,,,,,
Vítězslava Kaprálová ,Kaprálová ,,,,,,
Johannes Hieronymus Kapsberger ,Hieronymus Kapsberger ,,,,,,
Nikolai Kapustin ,Kapustin ,,,,,,
Sigfrid Karg-Elert ,Karg-Elert ,,,,,,
Mieczysław Karłowicz ,Karłowicz ,,,,,,
Kjell Mørk Karlsen ,Mørk Karlsen ,,,,,,
Jurgis Karnavičius ,Karnavičius ,,,,,,
Laura Karpman ,Karpman ,,,,,,
Leonard Kastle ,Kastle ,,,,,,
Jean-Georges Kastner ,Kastner ,,,,,,
Elena Kats-Chernin ,Kats-Chernin ,,,,,,
Rudolf Kattnigg ,Kattnigg ,,,,,,
'Georgy L''vovich Katuar ','L''vovich Katuar ',,,,,,
Georg Katzer ,Katzer ,,,,,,
Hugo Kauder ,Kauder ,,,,,,
Georg Friedrich Kauffmann ,Friedrich Kauffmann ,,,,,,
Hiba Kawas ,Kawas ,,,,,,
Motoharu Kawashima ,Kawashima ,,,,,,
Yakov Kazyansky ,Kazyansky ,,,,,,
Reinhard Keiser ,Keiser ,,,,,,
David Kellner ,Kellner ,,,,,,
Johann Christoph Kellner ,Christoph Kellner ,,,,,,
Johann Peter Kellner ,Peter Kellner ,,,,,,
Hugh Kellyk ,Kellyk ,,,,,,
Joannes Florentius a Kempis ,Florentius a Kempis ,,,,,,
Nicolaus à Kempis ,à Kempis ,,,,,,
Martin Kennedy ,Kennedy ,,,,,,
Abraham van den Kerckhoven ,van den Kerckhoven ,,,,,,
Jacobus de Kerle ,de Kerle ,,,,,,
Johann Caspar Kerll ,Caspar Kerll ,,,,,,
Jerome Kern ,Kern ,,,,,,
Aaron Jay Kernis ,Jay Kernis ,,,,,,
Albert Ketèlbey ,Ketèlbey ,,,,,,
Tristan Keuris ,Keuris ,,,,,,
Aram Khachaturian ,Khachaturian ,,,,,,
Rami Khalife ,Khalife ,,,,,,
Ivan Khandoshkin ,Khandoshkin ,,,,,,
Yuri Khanon ,Khanon ,,,,,,
Tikhon Khrennikov ,Khrennikov ,,,,,,
Aldine Silliman Kieffer ,Silliman Kieffer ,,,,,,
Friedrich Kiel ,Kiel ,,,,,,
Wilhelm Kienzl ,Kienzl ,,,,,,
Wojciech Kilar ,Kilar ,,,,,,
Wilhelm Killmayer ,Killmayer ,,,,,,
Earl Kim ,Kim ,,,,,,
Johann Erasmus Kindermann ,Erasmus Kindermann ,,,,,,
Carole King ,King ,,,,,,
Karl King ,King ,,,,,,
George Kirbye ,Kirbye ,,,,,,
Leon Kirchner ,Kirchner ,,,,,,
Theodor Kirchner ,Kirchner ,,,,,,
Volker David Kirchner ,David Kirchner ,,,,,,
Johann Philipp Kirnberger ,Philipp Kirnberger ,,,,,,
Don Kirshner ,Kirshner ,,,,,,
Caspar Kittel ,Kittel ,,,,,,
Johann Christian Kittel ,Christian Kittel ,,,,,,
Uuno Klami ,Klami ,,,,,,
Giselher Klebe ,Klebe ,,,,,,
Leonhard Kleber ,Kleber ,,,,,,
Bernhard Klein ,Klein ,,,,,,
Richard Rudolf Klein ,Rudolf Klein ,,,,,,
Julian Klemczyński ,Klemczyński ,,,,,,
Julius Klengel ,Klengel ,,,,,,
Paul Klengel ,Klengel ,,,,,,
Josef Klička ,Klička ,,,,,,
Karl Emanuel Klitzsch ,Emanuel Klitzsch ,,,,,,
Friedrich Klose ,Klose ,,,,,,
August Klughardt ,Klughardt ,,,,,,
Alexander Knaifel ,Knaifel ,,,,,,
Justin Heinrich Knecht ,Heinrich Knecht ,,,,,,
Andreas Kneller ,Kneller ,,,,,,
Edward Knight ,Knight ,,,,,,
Lev Knipper ,Knipper ,,,,,,
Charles Knox ,Knox ,,,,,,
Sebastian Knüpfer ,Knüpfer ,,,,,,
Oliver Knussen ,Knussen ,,,,,,
Marcelo Koc ,Koc ,,,,,,
Miklós Kocsár ,Kocsár ,,,,,,
Zoltán Kodály ,Kodály ,,,,,,
Charles Koechlin ,Koechlin ,,,,,,
Graeme Koehne ,Koehne ,,,,,,
Hans von Koessler  ,von Koessler  ,,,,,,
Jan Koetsier ,Koetsier ,,,,,,
Karl Kohaut ,Kohaut ,,,,,,
Erland von Koch ,von Koch ,,,,,,
Günter Kochan ,Kochan ,,,,,,
Ludwig von Köchel ,von Köchel ,,,,,,
Ernesto Köhler ,Köhler ,,,,,,
Siegfried Köhler ,Köhler ,,,,,,
Ellis B. Kohs ,B. Kohs ,,,,,,
Joonas Kokkonen ,Kokkonen ,,,,,,
Walter Kollo ,Kollo ,,,,,,
Pierre Kolp ,Kolp ,,,,,,
Karel Komzák I ,Komzák I ,,,,,,
Karel Komzák II ,Komzák II ,,,,,,
Koji Kondo ,Kondo ,,,,,,
Johann Balthasar König ,Balthasar König ,,,,,,
Servaes de Koninck ,de Koninck ,,,,,,
Anders Koppel ,Koppel ,,,,,,
Herman David Koppel ,David Koppel ,,,,,,
Karel Blažej Kopřiva ,Blažej Kopřiva ,,,,,,
Václav Jan Kopřiva  ,Jan Kopřiva  ,,,,,,
Nikolai Korndorf ,Korndorf ,,,,,,
Erich Wolfgang Korngold ,Wolfgang Korngold ,,,,,,
Viktor Kosenko ,Kosenko ,,,,,,
Hans Kotter ,Kotter ,,,,,,
Jason Kouchak ,Kouchak ,,,,,,
Leopold Kozeluch ,Kozeluch ,,,,,,
Marjan Kozina ,Kozina ,,,,,,
Pylyp Kozytskiy ,Kozytskiy ,,,,,,
Antonín Kraft ,Kraft ,,,,,,
William Kraft ,Kraft ,,,,,,
Mathilde Kralik ,Kralik ,,,,,,
Hans Krása ,Krása ,,,,,,
Joseph Martin Kraus ,Martin Kraus ,,,,,,
Jaroslav Krček ,Krček ,,,,,,
Johann Ludwig Krebs ,Ludwig Krebs ,,,,,,
Johann Tobias Krebs ,Tobias Krebs ,,,,,,
Fritz Kreisler ,Kreisler ,,,,,,
Ernst Krenek ,Krenek ,,,,,,
Franz Krenn ,Krenn ,,,,,,
Conradin Kreutzer ,Kreutzer ,,,,,,
Rodolphe Kreutzer ,Kreutzer ,,,,,,
Adam Krieger ,Krieger ,,,,,,
Johann Philipp Krieger ,Philipp Krieger ,,,,,,
Johann Krieger ,Krieger ,,,,,,
Rohan Kriwaczek ,Kriwaczek ,,,,,,
Franz Krommer ,Krommer ,,,,,,
Jean-Baptiste Krumpholz ,Krumpholz ,,,,,,
Gail Kubik ,Kubik ,,,,,,
Jan Křtitel Kuchař ,Křtitel Kuchař ,,,,,,
Joseph Küffner ,Küffner ,,,,,,
Friedrich Kuhlau ,Kuhlau ,,,,,,
Johann Kuhnau ,Kuhnau ,,,,,,
Gerd Kühr ,Kühr ,,,,,,
August Kühnel ,Kühnel ,,,,,,
Jarosław Kukulski ,Kukulski ,,,,,,
Theodor Kullak ,Kullak ,,,,,,
Eduard Künneke ,Künneke ,,,,,,
Andreas Kunstein ,Kunstein ,,,,,,
Friedrich Ludwig Aemilius Kunzen ,Ludwig Aemilius Kunzen ,,,,,,
Robert Kurka ,Kurka ,,,,,,
Karol Kurpiński ,Kurpiński ,,,,,,
György Kurtág ,Kurtág ,,,,,,
Johann Sigismund Kusser ,Sigismund Kusser ,,,,,,
Toivo Kuula ,Kuula ,,,,,,
Elisabeth Kuyper ,Kuyper ,,,,,,
Larysa Kuzmenko ,Kuzmenko ,,,,,,
Otomar Kvěch ,Kvěch ,,,,,,
Michel de La Barre ,de La Barre ,,,,,,
Louis de La Coste ,de La Coste ,,,,,,
Adrien de La Fage ,de La Fage ,,,,,,
Nicolas de La Grotte ,de La Grotte ,,,,,,
Élisabeth Jacquet de La Guerre ,Jacquet de La Guerre ,,,,,,
George de La Hèle ,de La Hèle ,,,,,,
Alfred La Liberté ,La Liberté ,,,,,,
John La Montaine ,La Montaine ,,,,,,
Frank La Rocca ,La Rocca ,,,,,,
Pierre de La Rue ,de La Rue ,,,,,,
Théodore Labarre ,Labarre ,,,,,,
Marcel Labey ,Labey ,,,,,,
Helmut Lachenmann ,Lachenmann ,,,,,,
Carl Lachmund ,Lachmund ,,,,,,
Franz Paul Lachner ,Paul Lachner ,,,,,,
Ignaz Lachner ,Lachner ,,,,,,
Ludwig Wenzel Lachnith ,Wenzel Lachnith ,,,,,,
Louis Lacombe ,Lacombe ,,,,,,
Paul Lacome ,Lacome ,,,,,,
'Bernard Germain Étienne de la Ville, Comte de Lacépède ','Germain Étienne de la Ville, Comte de Lacépède ',,,,,,
Ezra Laderman ,Laderman ,,,,,,
Paul-Émile Ladmirault ,Ladmirault ,,,,,,
Lori Laitman ,Laitman ,,,,,,
László Lajtha ,Lajtha ,,,,,,
Édouard Lalo ,Lalo ,,,,,,
José Ángel Lamas ,Ángel Lamas ,,,,,,
Joseph Lamb ,Lamb ,,,,,,
Walter Lambe ,Lambe ,,,,,,
Charles Lucien Lambert ,Lucien Lambert ,,,,,,
Constant Lambert ,Lambert ,,,,,,
Michel Lambert ,Lambert ,,,,,,
Joan Lamote de Grignon ,Lamote de Grignon ,,,,,,
Ricard Lamote de Grignon ,Lamote de Grignon ,,,,,,
John Frederick Lampe ,Frederick Lampe ,,,,,,
John Lanchbery ,Lanchbery ,,,,,,
Siegfried Landau ,Landau ,,,,,,
Stefano Landi ,Landi ,,,,,,
Francesco Landini ,Landini ,,,,,,
Marcel Landowski ,Landowski ,,,,,,
Guillaume Landré ,Landré ,,,,,,
Lutz Landwehr von Pragenau ,Landwehr von Pragenau ,,,,,,
Benjamin Johnson Lang ,Johnson Lang ,,,,,,
Bernhard Lang ,Lang ,,,,,,
David Lang ,Lang ,,,,,,
Hans Lang ,Lang ,,,,,,
Hans Lang ,Lang ,,,,,,
István Láng ,Láng ,,,,,,
Klaus Lang ,Lang ,,,,,,
Margaret Ruthven Lang ,Ruthven Lang ,,,,,,
Peter Erasmus Lange-Müller ,Erasmus Lange-Müller ,,,,,,
Rued Langgaard ,Langgaard ,,,,,,
Jean Langlais ,Langlais ,,,,,,
Honoré Langlé ,Langlé ,,,,,,
Nicholas Lanier ,Lanier ,,,,,,
Colinet de Lannoy ,de Lannoy ,,,,,,
Daniel Lanois ,Lanois ,,,,,,
Paul Lansky ,Lansky ,,,,,,
Arnold de Lantins ,de Lantins ,,,,,,
Hugo de Lantins ,de Lantins ,,,,,,
Raimond Lap ,Lap ,,,,,,
André Laporte ,Laporte ,,,,,,
Isidore de Lara ,de Lara ,,,,,,
Thomas Larcher ,Larcher ,,,,,,
Patrick Larley ,Larley ,,,,,,
Libby Larsen ,Larsen ,,,,,,
Lars-Erik Larsson ,Larsson ,,,,,,
Eduard Lassen ,Lassen ,,,,,,
Orlande de Lassus ,de Lassus ,,,,,,
William P. Latham ,P. Latham ,,,,,,
Gaetano Latilla ,Latilla ,,,,,,
Jean de Latre  ,de Latre  ,,,,,,
Felice Lattuada ,Lattuada ,,,,,,
Ken Lauber ,Lauber ,,,,,,
Wolff Jakob Lauffensteiner ,Jakob Lauffensteiner ,,,,,,
Armas Launis ,Launis ,,,,,,
Morten Lauridsen ,Lauridsen ,,,,,,
Franz Lauska ,Lauska ,,,,,,
Elodie Lauten ,Lauten ,,,,,,
Angelo Francesco Lavagnino ,Francesco Lavagnino ,,,,,,
Calixa Lavallée ,Lavallée ,,,,,,
Nikolaos Lavdas ,Lavdas ,,,,,,
Lewis Henry Lavenu ,Henry Lavenu ,,,,,,
Mario Lavista ,Lavista ,,,,,,
Marc Lavry ,Lavry ,,,,,,
Henry Lawes ,Lawes ,,,,,,
William Lawes ,Lawes ,,,,,,
Donald Lawrence ,Lawrence ,,,,,,
Francesco de Layolle ,de Layolle ,,,,,,
Filip Lazăr ,Lazăr ,,,,,,
Henri Lazarof ,Lazarof ,,,,,,
Sylvio Lazzari ,Lazzari ,,,,,,
Simon Le Duc  ,Le Duc  ,,,,,,
Paul Le Flem ,Le Flem ,,,,,,
Dorian Le Gallienne ,Le Gallienne ,,,,,,
Claude Le Jeune ,Le Jeune ,,,,,,
Gaspard Le Roux ,Le Roux ,,,,,,
Adrian Le Roy ,Le Roy ,,,,,,
Jean-François Le Sueur  ,Le Sueur  ,,,,,,
Nicolas Lebègue ,Lebègue ,,,,,,
Firmin Lebel ,Lebel ,,,,,,
Francesca Lebrun  ,Lebrun  ,,,,,,
Ludwig August Lebrun ,August Lebrun ,,,,,,
Paul-Henri-Joseph Lebrun ,Lebrun ,,,,,,
Jean-Marie Leclair  ,Leclair  ,,,,,,
Jean-Marie Leclair the younger ,Leclair the younger ,,,,,,
Alexandre Charles Lecocq ,Charles Lecocq ,,,,,,
Ernesto Lecuona ,Lecuona ,,,,,,
George Alexander Lee ,Alexander Lee ,,,,,,
Noël Lee ,Lee ,,,,,,
Thomas Oboe Lee ,Oboe Lee ,,,,,,
Benjamin Lees ,Lees ,,,,,,
Reinbert de Leeuw ,de Leeuw ,,,,,,
Ton de Leeuw ,de Leeuw ,,,,,,
Nicola Frances LeFanu ,Frances LeFanu ,,,,,,
Charles Édouard Lefebvre ,Édouard Lefebvre ,,,,,,
Louis James Alfred Lefébure-Wély ,James Alfred Lefébure-Wély ,,,,,,
Jean-Xavier Lefèvre ,Lefèvre ,,,,,,
Victor Legley ,Legley ,,,,,,
Luigi Legnani ,Legnani ,,,,,,
Michel Legrand ,Legrand ,,,,,,
Guillaume Legrant  ,Legrant  ,,,,,,
Johannes Legrant ,Legrant ,,,,,,
Giovanni Legrenzi ,Legrenzi ,,,,,,
Joseph Legros ,Legros ,,,,,,
Franz Lehár ,Lehár ,,,,,,
Liza Lehmann ,Lehmann ,,,,,,
Leonard J. Lehrman ,J. Lehrman ,,,,,,
Franz Lehrndorfer ,Lehrndorfer ,,,,,,
Jerry Leiber ,Leiber ,,,,,,
René Leibowitz ,Leibowitz ,,,,,,
Jón Leifs ,Leifs ,,,,,,
Walter Leigh ,Leigh ,,,,,,
Kenneth Leighton ,Leighton ,,,,,,
William Leighton ,Leighton ,,,,,,
Guillaume Lekeu ,Lekeu ,,,,,,
Edwin Lemare ,Lemare ,,,,,,
Lorenz Lemlin ,Lemlin ,,,,,,
Jacques-Nicolas Lemmens ,Lemmens ,,,,,,
Jean-Baptiste Lemoyne ,Lemoyne ,,,,,,
Erwin Lendvai ,Lendvai ,,,,,,
Kamilló Lendvay ,Lendvay ,,,,,,
Alfonso Leng ,Leng ,,,,,,
Nicholas Lens ,Lens ,,,,,,
James Lentini ,Lentini ,,,,,,
Stefano Lentini ,Lentini ,,,,,,
Georges Lentz ,Lentz ,,,,,,
Julius Lenzberg ,Lenzberg ,,,,,,
Leonardo Leo ,Leo ,,,,,,
Isabella Leonarda ,Leonarda ,,,,,,
Ruggiero Leoncavallo ,Leoncavallo ,,,,,,
